pid	adid	relevance	like	dislike
978584	23849753710400699	1	I do not like this ad.	It is irrelevant to me, or doesn’t contain interesting information.
978584	23850377507030078	1	I do not like this ad.	It contains clickbait, sensationalized, or shocking content.;It is irrelevant to me, or doesn’t contain interesting information.;I find the content uncomfortable, offensive, or repulsive.
978584	23849755686020199	1	I do not like this ad.	I dislike the type of product being advertised.;It is irrelevant to me, or doesn’t contain interesting information.
978584	6281355814474	2	I do not like this ad.	I do not trust this ad, it seems like a scam.;I dislike the type of product being advertised.
978584	23849888141880150	1	I do not like this ad.	I dislike the type of product being advertised.;It is irrelevant to me, or doesn’t contain interesting information.
978584	23849067089250043	3	The content is engaging, clever or amusing.	I do not dislike this ad.
978584	6265439160005	1	I do not like this ad.	I dislike the type of product being advertised.;It is irrelevant to me, or doesn’t contain interesting information.
978584	6270305391196	3	It clearly looks like an ad and can be filtered out.	I do not dislike this ad.
978584	23849321792270679	5	I am interested in what is being advertised.;I trust the ad, it looks authentic or trustworthy.;It is useful, interesting, or informative.;I trust the advertiser.;The content is engaging, clever or amusing.	I do not dislike this ad.
978584	23848012303240328	2	I do not like this ad.	I dislike the advertiser.;I dislike the type of product being advertised.
978584	23850432744380246	1	I do not like this ad.	I do not like the design of the ad.;I dislike the type of product being advertised.;It contains clickbait, sensationalized, or shocking content.;It is irrelevant to me, or doesn’t contain interesting information.
978584	23848421585710198	3	It is useful, interesting, or informative.;It is well designed or eye-catching.	I do not dislike this ad.
978584	23849168883640294	4	It clearly looks like an ad and can be filtered out.;The content is engaging, clever or amusing.	I do not dislike this ad.
978584	23849187690960350	2	I do not like this ad.	I dislike the type of product being advertised.;It is irrelevant to me, or doesn’t contain interesting information.
978584	23848330815100240	1	I do not like this ad.	I dislike the type of product being advertised.;It is irrelevant to me, or doesn’t contain interesting information.
978584	23848306359170507	3	It is clear what product the ad is selling.;It is well designed or eye-catching.;The content is engaging, clever or amusing.	I do not dislike this ad.
978584	23850310761050225	1	I do not like this ad.	It contains clickbait, sensationalized, or shocking content.;I dislike the type of product being advertised.;It is irrelevant to me, or doesn’t contain interesting information.
825119	23849379700900691	1	I do not like this ad.	I dislike the type of product being advertised.;I find the ad pushy or it causes me to feel anxious.;It is irrelevant to me, or doesn’t contain interesting information.
825119	23850432744380246	1	I do not like this ad.	I cannot tell what is being advertised.;I do not like the design of the ad.;It is irrelevant to me, or doesn’t contain interesting information.
825119	6281355898874	1	I do not like this ad.	It is irrelevant to me, or doesn’t contain interesting information.;It contains clickbait, sensationalized, or shocking content.;I find the ad pushy or it causes me to feel anxious.
825119	23849955580800230	1	I do not like this ad.	I find the ad pushy or it causes me to feel anxious.;I do not like the design of the ad.;It is irrelevant to me, or doesn’t contain interesting information.
825119	23849266107480533	1	I do not like this ad.	I do not trust this ad, it seems like a scam.;It contains clickbait, sensationalized, or shocking content.;It is irrelevant to me, or doesn’t contain interesting information.
825119	23850034844720472	1	I do not like this ad.	I do not trust this ad, it seems like a scam.;I find the ad pushy or it causes me to feel anxious.;I find the content uncomfortable, offensive, or repulsive.
825119	23849533423980599	4	I trust the ad, it looks authentic or trustworthy.;It clearly looks like an ad and can be filtered out.	I do not dislike this ad.
825119	23848944878470044	1	I do not like this ad.	I do not like the design of the ad.;I find the ad pushy or it causes me to feel anxious.;It contains clickbait, sensationalized, or shocking content.
825119	23849753710400699	1	I do not like this ad.	I find the ad pushy or it causes me to feel anxious.;It is irrelevant to me, or doesn’t contain interesting information.
825119	23850542127060321	1	I do not like this ad.	I find the ad pushy or it causes me to feel anxious.;I do not trust this ad, it seems like a scam.;I find the content uncomfortable, offensive, or repulsive.
825119	23849113487560679	5	The content is engaging, clever or amusing.;I trust the ad, it looks authentic or trustworthy.;I am interested in what is being advertised.;It clearly looks like an ad and can be filtered out.	I do not dislike this ad.
825119	6270305391196	2	I do not like this ad.	It is irrelevant to me, or doesn’t contain interesting information.
825119	23849522101550499	1	I do not like this ad.	It contains clickbait, sensationalized, or shocking content.;It is irrelevant to me, or doesn’t contain interesting information.;I find the ad pushy or it causes me to feel anxious.
825119	23849112523920679	5	I do not like this ad.	I do not trust this ad, it seems like a scam.;I find the content uncomfortable, offensive, or repulsive.
825119	6261071100052	1	I do not like this ad.	I find the ad pushy or it causes me to feel anxious.;I do not trust this ad, it seems like a scam.;I cannot tell what is being advertised.;I do not like the design of the ad.
825119	23849321792270679	5	I am interested in what is being advertised.;It is clear what product the ad is selling.;The content is engaging, clever or amusing.	I do not dislike this ad.
825119	6250657609098	1	I do not like this ad.	It is irrelevant to me, or doesn’t contain interesting information.
825119	23849895991940700	1	I do not like this ad.	I dislike the political nature of the ad.;I do not trust this ad, it seems like a scam.;I find the ad pushy or it causes me to feel anxious.
525028	23850953301090426	1	It is clear what product the ad is selling.;It clearly looks like an ad and can be filtered out.	I find the ad pushy or it causes me to feel anxious.;It is irrelevant to me, or doesn’t contain interesting information.;I dislike the advertiser.;I dislike the type of product being advertised.
525028	23849239031200760	4	It is clear what product the ad is selling.;I trust the ad, it looks authentic or trustworthy.;I am interested in what is being advertised.;I trust the advertiser.;It is useful, interesting, or informative.	I do not dislike this ad.
525028	23849211283530199	1	It is clear what product the ad is selling.;It is useful, interesting, or informative.;It is well designed or eye-catching.	It is irrelevant to me, or doesn’t contain interesting information.
525028	23849476088570395	1	It is well designed or eye-catching.;It is clear what product the ad is selling.	It contains clickbait, sensationalized, or shocking content.;I do not trust this ad, it seems like a scam.
525028	23849554900940061	2	I do not like this ad.	I find the content uncomfortable, offensive, or repulsive.;I dislike the type of product being advertised.;I do not trust this ad, it seems like a scam.;It contains clickbait, sensationalized, or shocking content.
525028	23848997878590044	5	It is useful, interesting, or informative.;I trust the advertiser.;I am interested in what is being advertised.;I trust the ad, it looks authentic or trustworthy.;It is clear what product the ad is selling.	I do not dislike this ad.
525028	23849889051110061	4	It is well designed or eye-catching.;It clearly looks like an ad and can be filtered out.	I find the ad pushy or it causes me to feel anxious.;I find the content uncomfortable, offensive, or repulsive.;I do not trust this ad, it seems like a scam.;It is irrelevant to me, or doesn’t contain interesting information.
525028	6264683510975	4	It is well designed or eye-catching.	I do not trust this ad, it seems like a scam.;It contains clickbait, sensationalized, or shocking content.;I do not like the design of the ad.
525028	6276077767651	4	It clearly looks like an ad and can be filtered out.	I do not trust this ad, it seems like a scam.;It contains clickbait, sensationalized, or shocking content.;I do not like the design of the ad.
525028	23849237112550212	3	It is clear what product the ad is selling.	I find the ad pushy or it causes me to feel anxious.;I do not like the design of the ad.
525028	23849462756550464	4	It is well designed or eye-catching.;It is clear what product the ad is selling.;I trust the advertiser.	I do not dislike this ad.
525028	23849137688740393	1	I do not like this ad.	I dislike the type of product being advertised.;It contains clickbait, sensationalized, or shocking content.
525028	23849656980640218	2	It is well designed or eye-catching.;The content is engaging, clever or amusing.	It is irrelevant to me, or doesn’t contain interesting information.
525028	23849023631890401	5	It is clear what product the ad is selling.	It contains clickbait, sensationalized, or shocking content.
298154	6300481772480	1	I do not like this ad.	It is irrelevant to me, or doesn’t contain interesting information.
298154	23849595431390586	1	I do not like this ad.	It contains clickbait, sensationalized, or shocking content.;It is irrelevant to me, or doesn’t contain interesting information.
298154	23849430794600626	4	It is useful, interesting, or informative.	I do not dislike this ad.
298154	6284486551071	1	I do not like this ad.	It is irrelevant to me, or doesn’t contain interesting information.
298154	23849113141540679	5	It clearly looks like an ad and can be filtered out.;I trust the advertiser.;It is useful, interesting, or informative.	I do not dislike this ad.
298154	23849986551120413	1	I do not like this ad.	I dislike the type of product being advertised.;It is irrelevant to me, or doesn’t contain interesting information.
298154	23848794538240361	1	I do not like this ad.	It is irrelevant to me, or doesn’t contain interesting information.
298154	23849321792270679	5	It is useful, interesting, or informative.;I trust the advertiser.;The content is engaging, clever or amusing.	I do not dislike this ad.
298154	23849519296660641	1	I do not like this ad.	It is irrelevant to me, or doesn’t contain interesting information.
298154	23850346668800302	1	I do not like this ad.	It is irrelevant to me, or doesn’t contain interesting information.;I dislike the type of product being advertised.
298154	23849540211230138	4	It is well designed or eye-catching.;It is useful, interesting, or informative.	I do not dislike this ad.
298154	23849223997380694	1	I do not like this ad.	It contains clickbait, sensationalized, or shocking content.;It is irrelevant to me, or doesn’t contain interesting information.
298154	6258247471930	1	I do not like this ad.	It is irrelevant to me, or doesn’t contain interesting information.
298154	23849864932480185	1	I do not like this ad.	It is irrelevant to me, or doesn’t contain interesting information.
298154	23849568517840366	1	I do not like this ad.	It contains clickbait, sensationalized, or shocking content.;It is irrelevant to me, or doesn’t contain interesting information.
298154	23849112523920679	5	I trust the ad, it looks authentic or trustworthy.;It is well designed or eye-catching.;I trust the advertiser.;The content is engaging, clever or amusing.	I do not dislike this ad.
298154	23849964555440298	5	I do not like this ad.	It is irrelevant to me, or doesn’t contain interesting information.
298154	6276306539386	5	I do not like this ad.	It is irrelevant to me, or doesn’t contain interesting information.
298154	23849507323350756	1	I do not like this ad.	It contains clickbait, sensationalized, or shocking content.;It is irrelevant to me, or doesn’t contain interesting information.
298154	6263185763608	1	I do not like this ad.	It contains clickbait, sensationalized, or shocking content.;It is irrelevant to me, or doesn’t contain interesting information.
363198	23849178931750239	2	It clearly looks like an ad and can be filtered out.	It is irrelevant to me, or doesn’t contain interesting information.;I do not like the design of the ad.;It contains clickbait, sensationalized, or shocking content.
363198	23849663950530253	1	It clearly looks like an ad and can be filtered out.	It is irrelevant to me, or doesn’t contain interesting information.;I cannot tell what is being advertised.
363198	23849608920790653	2	It is clear what product the ad is selling.;I trust the ad, it looks authentic or trustworthy.;It clearly looks like an ad and can be filtered out.	It is irrelevant to me, or doesn’t contain interesting information.
363198	23849770672440759	2	It clearly looks like an ad and can be filtered out.	It is irrelevant to me, or doesn’t contain interesting information.;I do not trust this ad, it seems like a scam.;I do not like the design of the ad.;I cannot tell what is being advertised.
363198	23849936504160343	4	It is clear what product the ad is selling.;It clearly looks like an ad and can be filtered out.	I do not dislike this ad.
363198	23848868806290740	1	It clearly looks like an ad and can be filtered out.	It is irrelevant to me, or doesn’t contain interesting information.;I do not trust this ad, it seems like a scam.;I do not like the design of the ad.
363198	23849632705210082	4	It is useful, interesting, or informative.	I do not trust this ad, it seems like a scam.
363198	23847918789940696	4	It clearly looks like an ad and can be filtered out.;It is clear what product the ad is selling.	I do not like the design of the ad.
363198	23849065242190551	4	It is clear what product the ad is selling.;It is useful, interesting, or informative.;It clearly looks like an ad and can be filtered out.;I trust the advertiser.	I do not dislike this ad.
363198	23849649574540583	3	It is useful, interesting, or informative.;It clearly looks like an ad and can be filtered out.	It is irrelevant to me, or doesn’t contain interesting information.;I dislike the type of product being advertised.
363198	6262723315255	4	It is clear what product the ad is selling.;It is useful, interesting, or informative.;I am interested in what is being advertised.;I trust the ad, it looks authentic or trustworthy.;It is well designed or eye-catching.	I do not dislike this ad.
363198	6280973946519	4	I am interested in what is being advertised.;It is well designed or eye-catching.	I cannot tell what is being advertised.
363198	23849632705770082	4	It is clear what product the ad is selling.;I am interested in what is being advertised.	I do not dislike this ad.
363198	23849315566820586	4	It is clear what product the ad is selling.;I am interested in what is being advertised.;It clearly looks like an ad and can be filtered out.	I do not dislike this ad.
363198	23850126814930541	3	It clearly looks like an ad and can be filtered out.	I do not like the design of the ad.;I cannot tell what is being advertised.
363198	23850106296480061	2	It clearly looks like an ad and can be filtered out.	I do not trust this ad, it seems like a scam.;It is irrelevant to me, or doesn’t contain interesting information.
363198	23849567787270466	4	It is clear what product the ad is selling.;It clearly looks like an ad and can be filtered out.;It is well designed or eye-catching.	I do not trust this ad, it seems like a scam.
363198	23849750938990061	2	It clearly looks like an ad and can be filtered out.	It is irrelevant to me, or doesn’t contain interesting information.;I do not trust this ad, it seems like a scam.;I find the ad pushy or it causes me to feel anxious.
363198	23849662087860061	2	It is clear what product the ad is selling.;It clearly looks like an ad and can be filtered out.	It contains clickbait, sensationalized, or shocking content.;It is irrelevant to me, or doesn’t contain interesting information.;I do not trust this ad, it seems like a scam.
363198	23849468203020756	2	It is clear what product the ad is selling.;It clearly looks like an ad and can be filtered out.	It is irrelevant to me, or doesn’t contain interesting information.;It contains clickbait, sensationalized, or shocking content.
363198	23849813455440471	2	It is clear what product the ad is selling.;I trust the ad, it looks authentic or trustworthy.;It clearly looks like an ad and can be filtered out.	It is irrelevant to me, or doesn’t contain interesting information.
363198	23849164304260238	3	It is clear what product the ad is selling.	I do not like the design of the ad.;I find the ad pushy or it causes me to feel anxious.
363198	6280927409023	1	I do not like this ad.	I do not like the design of the ad.;I dislike the type of product being advertised.
391258	23849919149960666	2	I do not like this ad.	It is irrelevant to me, or doesn’t contain interesting information.
391258	23848870971050068	1	I do not like this ad.	It is irrelevant to me, or doesn’t contain interesting information.
391258	23849216639750375	4	It is useful, interesting, or informative.	I do not dislike this ad.
391258	23849953286450028	4	I am interested in what is being advertised.	I do not dislike this ad.
391258	23849532122620513	2	It is clear what product the ad is selling.	I do not dislike this ad.
391258	6255723589329	3	I am interested in what is being advertised.;The content is engaging, clever or amusing.	I do not dislike this ad.
391258	6264683510975	4	I am interested in what is being advertised.	I do not dislike this ad.
391258	23847796169360231	3	I trust the advertiser.;It is useful, interesting, or informative.	I do not dislike this ad.
391258	23849907445610456	3	I do not like this ad.	It is irrelevant to me, or doesn’t contain interesting information.
391258	6285492184353	4	I am interested in what is being advertised.	I do not dislike this ad.
441420	6275913697463	4	It is clear what product the ad is selling.;It is well designed or eye-catching.	I do not dislike this ad.
441420	23849277847680178	1	I do not like this ad.	I do not trust this ad, it seems like a scam.;I cannot tell what is being advertised.
441420	23850576130070208	1	I do not like this ad.	I do not trust this ad, it seems like a scam.;I dislike the type of product being advertised.;I dislike the advertiser.;I find the content uncomfortable, offensive, or repulsive.
441420	23850242184480031	2	I do not like this ad.	I dislike the type of product being advertised.
441420	6255756531530	1	I do not like this ad.	It contains clickbait, sensationalized, or shocking content.
441420	23849285348840381	2	I do not like this ad.	I do not trust this ad, it seems like a scam.;I cannot tell what is being advertised.;I find the ad pushy or it causes me to feel anxious.
441420	23849285382840466	1	I do not like this ad.	I find the content uncomfortable, offensive, or repulsive.;I dislike the type of product being advertised.
441420	23849244954770132	1	I do not like this ad.	I do not trust this ad, it seems like a scam.
441420	23849494385170018	1	I do not like this ad.	I find the ad pushy or it causes me to feel anxious.;I do not trust this ad, it seems like a scam.
441420	23849271476570622	4	I do not like this ad.	I do not dislike this ad.
441420	23850468823040169	1	I do not like this ad.	It is irrelevant to me, or doesn’t contain interesting information.
441420	23848898456960159	1	I do not like this ad.	I cannot tell what is being advertised.;I do not trust this ad, it seems like a scam.;I find the ad pushy or it causes me to feel anxious.
441420	23850257951760031	2	I do not like this ad.	I do not trust this ad, it seems like a scam.
441420	23849300309080499	4	I am interested in what is being advertised.;It is clear what product the ad is selling.	I do not dislike this ad.
441420	23849814444110323	2	I do not like this ad.	I do not trust this ad, it seems like a scam.
441420	23848706241580126	1	I do not like this ad.	I cannot tell what is being advertised.
441420	6266349856872	3	I do not like this ad.	I do not dislike this ad.
441420	6276405092090	1	I do not like this ad.	I do not dislike this ad.
441420	23849478745230061	1	I do not like this ad.	I cannot tell what is being advertised.
441420	23849938619880153	1	I do not like this ad.	I cannot tell what is being advertised.
441420	23848783775700275	1	I do not like this ad.	I cannot tell what is being advertised.
441420	23849726651490220	1	I do not like this ad.	I dislike the type of product being advertised.;I find the ad pushy or it causes me to feel anxious.;It is irrelevant to me, or doesn’t contain interesting information.
406404	23850127906680019	5	It is well designed or eye-catching.;It is clear what product the ad is selling.;It clearly looks like an ad and can be filtered out.	I do not dislike this ad.
406404	23849607033510250	5	It is useful, interesting, or informative.;It is well designed or eye-catching.;I am interested in what is being advertised.	I do not dislike this ad.
406404	6255263363549	5	It is well designed or eye-catching.;It clearly looks like an ad and can be filtered out.;I am interested in what is being advertised.;I trust the advertiser.;I trust the ad, it looks authentic or trustworthy.	I do not dislike this ad.
406404	23849496850170586	5	It is well designed or eye-catching.;It clearly looks like an ad and can be filtered out.;It is useful, interesting, or informative.;I trust the ad, it looks authentic or trustworthy.;It is clear what product the ad is selling.	I do not dislike this ad.
406404	6250031176694	5	It is well designed or eye-catching.;The content is engaging, clever or amusing.;I trust the advertiser.;I am interested in what is being advertised.;It is useful, interesting, or informative.	I do not dislike this ad.
325548	23845132589440454	4	I am interested in what is being advertised.	I do not trust this ad, it seems like a scam.;It contains clickbait, sensationalized, or shocking content.
325548	23850812808450426	4	It is clear what product the ad is selling.	I do not dislike this ad.
325548	23850884233360426	4	It is well designed or eye-catching.;I am interested in what is being advertised.	I do not dislike this ad.
325548	23849398805890419	2	I do not like this ad.	I find the ad pushy or it causes me to feel anxious.;I do not trust this ad, it seems like a scam.;I cannot tell what is being advertised.
325548	23849831949780193	2	I am interested in what is being advertised.	I do not like the design of the ad.
5dee72917309b950e5262f3a	23848814950330329	3	I trust the advertiser.;I trust the ad, it looks authentic or trustworthy.;It clearly looks like an ad and can be filtered out.;It is well designed or eye-catching.;It is clear what product the ad is selling.	I do not dislike this ad.
5dee72917309b950e5262f3a	23848730217920720	5	It is clear what product the ad is selling.;It is useful, interesting, or informative.;I am interested in what is being advertised.;It clearly looks like an ad and can be filtered out.	I do not dislike this ad.
5dee72917309b950e5262f3a	23849330973280087	4	It is clear what product the ad is selling.;I trust the ad, it looks authentic or trustworthy.;I trust the advertiser.	I do not dislike this ad.
5dee72917309b950e5262f3a	23849021960450356	4	It is clear what product the ad is selling.;It is useful, interesting, or informative.;I am interested in what is being advertised.	I do not dislike this ad.
5dee72917309b950e5262f3a	23848764144190370	1	I do not like this ad.	It is irrelevant to me, or doesn’t contain interesting information.
5dee72917309b950e5262f3a	23849240235390104	5	I am interested in what is being advertised.;It is useful, interesting, or informative.;It is clear what product the ad is selling.;It clearly looks like an ad and can be filtered out.;I trust the advertiser.	I do not dislike this ad.
5dee72917309b950e5262f3a	23849103183460720	5	It is useful, interesting, or informative.;I am interested in what is being advertised.;It is clear what product the ad is selling.	I do not dislike this ad.
5dee72917309b950e5262f3a	23848821527050720	5	It is clear what product the ad is selling.;I am interested in what is being advertised.	I do not dislike this ad.
5dee72917309b950e5262f3a	23849103182870720	5	I am interested in what is being advertised.;It is useful, interesting, or informative.;It is clear what product the ad is selling.	I do not dislike this ad.
5ea3310bf9c4f828f0c909c5	23847356532680423	1	I do not like this ad.	I do not trust this ad, it seems like a scam.;I do not like the design of the ad.
58a2788898124900015923bf	6269756750910	5	I am interested in what is being advertised.;I trust the advertiser.	I do not dislike this ad.
58a2788898124900015923bf	23849195836190657	4	It is well designed or eye-catching.;I am interested in what is being advertised.	I do not dislike this ad.
58a2788898124900015923bf	23849228804100545	1	I do not like this ad.	I cannot tell what is being advertised.;It is irrelevant to me, or doesn’t contain interesting information.
58a2788898124900015923bf	23849213875250123	2	I do not like this ad.	It contains clickbait, sensationalized, or shocking content.
58a2788898124900015923bf	23848920946190526	4	I do not like this ad.	I dislike the advertiser.
58a2788898124900015923bf	6266462482301	5	I am interested in what is being advertised.;It is well designed or eye-catching.	I do not dislike this ad.
58a2788898124900015923bf	6269687678884	2	I do not like this ad.	It is irrelevant to me, or doesn’t contain interesting information.
5f19f2fc1af38d0bd7d29b13	6265400222884	4	It is well designed or eye-catching.;I trust the ad, it looks authentic or trustworthy.;It clearly looks like an ad and can be filtered out.	I do not dislike this ad.
5f19f2fc1af38d0bd7d29b13	23850953301090426	1	I do not like this ad.	I do not trust this ad, it seems like a scam.;I dislike the advertiser.;I find the content uncomfortable, offensive, or repulsive.
5f19f2fc1af38d0bd7d29b13	23850870088080426	2	It is well designed or eye-catching.	I do not dislike this ad.
5f19f2fc1af38d0bd7d29b13	23849707037200434	1	It clearly looks like an ad and can be filtered out.	It is irrelevant to me, or doesn’t contain interesting information.
5f19f2fc1af38d0bd7d29b13	23849514592650009	1	It clearly looks like an ad and can be filtered out.	I do not trust this ad, it seems like a scam.;I cannot tell what is being advertised.;I do not like the design of the ad.;It is irrelevant to me, or doesn’t contain interesting information.
5f19f2fc1af38d0bd7d29b13	6256625251736	2	It clearly looks like an ad and can be filtered out.	It is irrelevant to me, or doesn’t contain interesting information.;I find the ad pushy or it causes me to feel anxious.
5f19f2fc1af38d0bd7d29b13	23850422108550530	2	It is well designed or eye-catching.	I do not dislike this ad.
5f19f2fc1af38d0bd7d29b13	23848863538590423	2	It clearly looks like an ad and can be filtered out.	I do not trust this ad, it seems like a scam.;I find the ad pushy or it causes me to feel anxious.;I do not like the design of the ad.;It is irrelevant to me, or doesn’t contain interesting information.
5f19f2fc1af38d0bd7d29b13	23849175362040464	2	I do not like this ad.	I do not like the design of the ad.;It is irrelevant to me, or doesn’t contain interesting information.
5f19f2fc1af38d0bd7d29b13	23850939758630426	1	It clearly looks like an ad and can be filtered out.	I do not trust this ad, it seems like a scam.;I dislike the type of product being advertised.
5f19f2fc1af38d0bd7d29b13	23849492428450218	1	I am interested in what is being advertised.	I do not dislike this ad.
5f19f2fc1af38d0bd7d29b13	23849829520460431	4	I trust the ad, it looks authentic or trustworthy.;I am interested in what is being advertised.;It is useful, interesting, or informative.	I do not dislike this ad.
5f19f2fc1af38d0bd7d29b13	23849610160980336	4	It clearly looks like an ad and can be filtered out.;I am interested in what is being advertised.	I do not dislike this ad.
5f19f2fc1af38d0bd7d29b13	23849115429390138	1	It clearly looks like an ad and can be filtered out.	It is irrelevant to me, or doesn’t contain interesting information.
5f19f2fc1af38d0bd7d29b13	23850216332240119	2	It clearly looks like an ad and can be filtered out.	I dislike the type of product being advertised.;I find the ad pushy or it causes me to feel anxious.
5f19f2fc1af38d0bd7d29b13	23849510289860765	1	It clearly looks like an ad and can be filtered out.	It is irrelevant to me, or doesn’t contain interesting information.;I find the content uncomfortable, offensive, or repulsive.
5c4af67cdccaa800016b3192	6261268793946	4	It is clear what product the ad is selling.	It contains clickbait, sensationalized, or shocking content.;I do not trust this ad, it seems like a scam.;I dislike the type of product being advertised.
5c4af67cdccaa800016b3192	23848624874790646	1	It is clear what product the ad is selling.;It is useful, interesting, or informative.	It is irrelevant to me, or doesn’t contain interesting information.
5c4af67cdccaa800016b3192	23849879108450672	2	It is clear what product the ad is selling.	It is irrelevant to me, or doesn’t contain interesting information.
5c4af67cdccaa800016b3192	23849167263200401	4	I am interested in what is being advertised.	It contains clickbait, sensationalized, or shocking content.
5f565c9592080106c6b4d467	23849911662750543	3	It is useful, interesting, or informative.	I do not trust this ad, it seems like a scam.
5f565c9592080106c6b4d467	23849450313800399	2	I do not like this ad.	I dislike the type of product being advertised.;I dislike the advertiser.
5f565c9592080106c6b4d467	23848687888500692	4	I trust the advertiser.;I am interested in what is being advertised.;It is useful, interesting, or informative.;It is clear what product the ad is selling.	I do not dislike this ad.
5f565c9592080106c6b4d467	23849261224040413	3	It is useful, interesting, or informative.	I dislike the type of product being advertised.
5f565c9592080106c6b4d467	6252174163689	4	It is clear what product the ad is selling.;I am interested in what is being advertised.;I trust the advertiser.;It is useful, interesting, or informative.	I do not dislike this ad.
603e370c5ed1c2db2c3bde24	6265220882310	3	I trust the advertiser.;It is useful, interesting, or informative.;I trust the ad, it looks authentic or trustworthy.;It is clear what product the ad is selling.	It is irrelevant to me, or doesn’t contain interesting information.
603e370c5ed1c2db2c3bde24	6292181574088	1	I do not like this ad.	I dislike the advertiser.;It is irrelevant to me, or doesn’t contain interesting information.;I dislike the type of product being advertised.
603e370c5ed1c2db2c3bde24	23849779293470739	4	It is useful, interesting, or informative.;I am interested in what is being advertised.;It is clear what product the ad is selling.;It is well designed or eye-catching.	I do not dislike this ad.
603e370c5ed1c2db2c3bde24	6275734761144	4	I trust the advertiser.;It is useful, interesting, or informative.;I am interested in what is being advertised.;It is clear what product the ad is selling.;It is well designed or eye-catching.	I do not dislike this ad.
603e370c5ed1c2db2c3bde24	23849899205850193	3	I do not like this ad.	It contains clickbait, sensationalized, or shocking content.;I do not like the design of the ad.
603e370c5ed1c2db2c3bde24	23848808412530341	4	I trust the advertiser.;I trust the ad, it looks authentic or trustworthy.;It is useful, interesting, or informative.;I am interested in what is being advertised.;It is clear what product the ad is selling.;It is well designed or eye-catching.	I do not dislike this ad.
61648bb6ad1eceeee2c056ee	23849238607780233	5	It clearly looks like an ad and can be filtered out.;It is useful, interesting, or informative.;It is well designed or eye-catching.;The content is engaging, clever or amusing.;It is clear what product the ad is selling.;I am interested in what is being advertised.	I do not dislike this ad.
61648bb6ad1eceeee2c056ee	23849854524350695	2	It clearly looks like an ad and can be filtered out.;I trust the advertiser.;It is well designed or eye-catching.;The content is engaging, clever or amusing.	It is irrelevant to me, or doesn’t contain interesting information.
61648bb6ad1eceeee2c056ee	23848568071820475	4	I am interested in what is being advertised.	I do not like the design of the ad.;I find the ad pushy or it causes me to feel anxious.;I do not trust this ad, it seems like a scam.
61648bb6ad1eceeee2c056ee	23848998240690335	2	It is well designed or eye-catching.;The content is engaging, clever or amusing.;It is clear what product the ad is selling.	It is irrelevant to me, or doesn’t contain interesting information.;I dislike the type of product being advertised.
61648bb6ad1eceeee2c056ee	23849050073080121	4	It is well designed or eye-catching.;The content is engaging, clever or amusing.;It is clear what product the ad is selling.;I am interested in what is being advertised.	I do not dislike this ad.
61648bb6ad1eceeee2c056ee	23849116414170779	4	It clearly looks like an ad and can be filtered out.;I am interested in what is being advertised.;It is clear what product the ad is selling.;I trust the ad, it looks authentic or trustworthy.	I do not like the design of the ad.
60ee4077cdf4f24a1c607783	6300971289323	3	It is clear what product the ad is selling.;It is well designed or eye-catching.;I am interested in what is being advertised.	I do not dislike this ad.
5ee256134d95f435aa78964e	23848870971050068	1	It is clear what product the ad is selling.;It clearly looks like an ad and can be filtered out.	It is irrelevant to me, or doesn’t contain interesting information.
5ee256134d95f435aa78964e	23848682434390742	2	It is clear what product the ad is selling.;It clearly looks like an ad and can be filtered out.	I do not dislike this ad.
5ee256134d95f435aa78964e	23849150681700476	1	It is clear what product the ad is selling.;It clearly looks like an ad and can be filtered out.	I do not dislike this ad.
5ee256134d95f435aa78964e	23848848681610691	4	It is clear what product the ad is selling.;It is useful, interesting, or informative.	I do not dislike this ad.
5ee256134d95f435aa78964e	6275376721511	3	It clearly looks like an ad and can be filtered out.;It is clear what product the ad is selling.;It is useful, interesting, or informative.	I do not dislike this ad.
5ee256134d95f435aa78964e	6275376721911	1	It is clear what product the ad is selling.;It clearly looks like an ad and can be filtered out.	I do not dislike this ad.;It is irrelevant to me, or doesn’t contain interesting information.
123011	23849835794490488	1	It is well designed or eye-catching.;I am interested in what is being advertised.	I do not dislike this ad.
123011	6285406227845	3	The content is engaging, clever or amusing.	It is irrelevant to me, or doesn’t contain interesting information.
123011	23850953321440426	2	It clearly looks like an ad and can be filtered out.	It is irrelevant to me, or doesn’t contain interesting information.
123011	6269037973183	5	It is well designed or eye-catching.;I trust the ad, it looks authentic or trustworthy.;I am interested in what is being advertised.;It is useful, interesting, or informative.;It is clear what product the ad is selling.;I trust the advertiser.;The content is engaging, clever or amusing.	I do not dislike this ad.
612e7ef85edba8d26ef96c99	23844109860700367	4	It is useful, interesting, or informative.	I do not dislike this ad.
612e7ef85edba8d26ef96c99	23849528776750058	2	I do not like this ad.	I find the ad pushy or it causes me to feel anxious.
612e7ef85edba8d26ef96c99	6262642609143	3	I do not like this ad.	I do not dislike this ad.
612e7ef85edba8d26ef96c99	6257669950369	3	I do not like this ad.	I do not dislike this ad.
612e7ef85edba8d26ef96c99	23848716078520265	5	I trust the ad, it looks authentic or trustworthy.;I trust the advertiser.;It is well designed or eye-catching.	I do not dislike this ad.
612e7ef85edba8d26ef96c99	23849490432510449	2	I do not like this ad.	I do not trust this ad, it seems like a scam.
